date,actual,predicted
2019-06-19,0.4035910163408376,0.0066401772201061
2019-06-26,-0.08104971999729,-0.01924704387784
2019-07-03,0.0163229466197052,0.0319103226065635
2019-07-10,-0.2025835881277951,-0.0130618931725621
2019-07-17,0.0121854188817074,0.0278576295822858
2019-07-24,0.0278948449610705,-0.1167779862880706
2019-07-31,0.184058031215714,-0.0517749264836311
2019-08-07,-0.1582875226027953,0.0044773565605282
2019-08-14,0.0085901556843059,0.0579150654375553
2019-08-21,-0.0378403105642294,0.0269335955381393
2019-08-28,0.0861219905353432,0.0844315811991691
2019-09-04,-0.0392771119208912,0.0843818262219429
2019-09-11,0.0019527657689457,0.0828894078731536
2019-09-18,-0.1677989077091404,0.0255179479718208
2019-09-25,-0.0110700185635624,0.1130517125129699
2019-10-02,0.0241507480096223,0.0459947548806667
2019-10-09,-0.0637773320224248,-0.0287256874144077
2019-10-16,-0.0662135075829718,0.0519875176250934
2019-10-23,0.2250337360871128,0.0687076225876808
2019-10-30,0.0168540005244697,0.0412193015217781
2019-11-06,-0.0590347482734673,-0.0418784692883491
2019-11-13,-0.0886661372306564,-0.00306132202968
2019-11-20,-0.0617401198125651,-0.0151849742978811
2019-11-27,-0.0371271105638844,0.0172088854014873
2019-12-04,-0.0047720982399402,0.0828201100230217
2019-12-11,0.0082266833120328,0.1424707323312759
2019-12-18,-0.0002263319092696,-0.0134579446166753
2019-12-25,-0.0103065072100649,0.0346115119755268
2020-01-01,0.1221759971224654,-0.015286199748516
2020-01-08,0.0899950862843275,-0.0397227630019187
2020-01-15,-0.0143220860422921,-0.0078651793301105
2020-01-22,0.073236146670736,-0.0304514020681381
2020-01-29,0.0318563631963131,0.0302939116954803
2020-02-05,0.0741287258437655,0.0426998734474182
2020-02-12,-0.0670796339659614,0.0660146102309227
2020-02-19,-0.0843799051719139,-0.0277173537760972
2020-02-26,-0.0074005102845757,0.0065237432718276
2020-03-04,-0.0963783209441838,0.006016646977514
2020-03-11,-0.3378645377420389,0.0120816798880696
2020-03-18,0.2753920883433589,-0.0967426970601081
2020-03-25,-0.0111189822972856,-0.0349837653338909
2020-04-01,0.1100873141759783,-0.1399373412132263
2020-04-08,-0.094352258426866,0.069534920156002
2020-04-15,0.0715281237482119,0.0124390451237559
2020-04-22,0.2365858465957937,-0.0005093710497021
2020-04-29,0.0531441437073019,-0.0658602640032768
2020-05-06,0.0001322275806292,-0.0576485879719257
2020-05-13,0.0272917461814721,-0.0861193835735321
2020-05-20,-0.035909328307662,-0.1116780564188957
2020-05-27,0.0518134500086264,-0.0030828774906694
2020-06-03,0.0220962192466607,-0.0574466325342655
2020-06-10,-0.0394970721710359,-0.066932700574398
2020-06-17,-0.0175780644412971,-0.0380461886525154
2020-06-24,-0.0091570457675086,-0.0101631470024585
2020-07-01,0.0216732514586279,0.067283347249031
2020-07-08,-0.0249774900350744,0.0169183928519487
2020-07-15,0.0361723339917872,0.0549186095595359
2020-07-22,0.1653589942640803,0.0056259571574628
2020-07-29,0.0582457154685995,-0.1024530604481697
2020-08-05,-0.0137982106669152,-0.0130913145840168
2020-08-12,0.0149632811269149,-0.0098676066845655
2020-08-19,-0.0229557255266026,0.0390599481761455
2020-08-26,-0.0064699470013984,0.003507861867547
2020-09-02,-0.1026531465555484,0.0206220727413892
2020-09-09,0.0715224323342007,-0.0367976762354373
2020-09-16,-0.0663986368760479,-0.093115709722042
2020-09-23,0.0525370767229995,-0.0282957591116428
2020-09-30,-0.0107119064476902,-0.0364508032798767
2020-10-07,0.0712850607925437,-0.0033357669599354
2020-10-14,0.1219809950857904,-0.0685503110289573
2020-10-21,0.0349038164688186,-0.0442907847464084
2020-10-28,0.0649840512690551,-0.0021200445480644
2020-11-04,0.1109144833010846,0.0033186569344252
2020-11-11,0.1339163432260832,0.0314219817519187
2020-11-18,0.0521295736311098,0.0144585967063903
2020-11-25,0.0250356433624312,0.0596857257187366
2020-12-02,-0.0337051553159768,0.0446839705109596
2020-12-09,0.1485768092462791,0.0323324166238307
2020-12-16,0.0906003706709157,0.0412974767386913
2020-12-23,0.2409330119435417,0.0873861759901046
2020-12-30,0.2768081249481937,0.0654660165309906
2021-01-06,0.0133606137326076,0.1360145360231399
2021-01-13,-0.0473950139998082,0.1388923674821853
2021-01-20,-0.143896677708153,0.0513310246169567
2021-01-27,0.2313162614244721,0.0682693645358085
2021-02-03,0.1987103943507955,0.0013082502409815
2021-02-10,0.1609776629470856,0.0392573364078998
2021-02-17,-0.0468594875292001,0.0125003596767783
2021-02-24,0.016756957899936,-0.0092524727806448
2021-03-03,0.1082409746950598,0.1077703908085823
2021-03-10,0.0511054778256863,0.1176312640309333
2021-03-17,-0.1035593047259333,0.1154847145080566
2021-03-24,0.116431111517717,0.0898006707429885
2021-03-31,-0.0487092909399126,0.0611603707075119
2021-04-07,0.1259748735201269,0.0491682067513465
2021-04-14,-0.1458350483737331,0.0770051926374435
2021-04-21,0.0170409926580217,0.1134302765130996
2021-04-28,0.047411194942061,0.002992033958435
2021-05-05,-0.1440768934704874,0.0143056269735097
2021-05-12,-0.2471609660277574,0.1323887705802917
2021-05-19,0.0619353136010345,0.1253247261047363
2021-05-26,-0.043747412224391,-0.1267945617437362
2021-06-02,-0.0061226212532666,-0.0236633699387311
2021-06-09,0.0268292450768805,-0.0528006814420223
2021-06-16,-0.1205838167199899,0.0119560938328504
2021-06-23,0.0390774108242757,0.0158337522298097
2021-06-30,-0.0338321783936464,-0.018637228757143
2021-07-07,-0.0305116070633268,0.0134909348562359
2021-07-14,-0.0216820047221542,0.0345284081995487
2021-07-21,0.2455634577047476,-0.0575425401329994
2021-07-28,-0.0062106942194865,-0.0926696807146072
2021-08-04,0.1470817595562457,0.0700773671269416
2021-08-11,-0.0173806977416239,0.0617770701646804
