date,actual,predicted
2023-12-29,0.0013658151137276,-0.001787252774501246
2023-12-30,0.0025686222238776,-0.001718526626861309
2023-12-31,0.0450049945064126,0.0002405156157675285
2024-01-01,0.0179009390513014,0.0023814866034519186
2024-01-02,-0.0469281203624218,-0.0011628487627890762
2024-01-03,0.0310805785653249,-0.0002211929295561456
2024-01-04,-0.0003900067727314,-0.004636357627507726
2024-01-05,-0.0039285670375933,-0.003519664652792579
2024-01-06,-0.0010479313368322,-0.0014930303865593427
2024-01-07,0.0688937833577922,-0.003364712067351273
2024-01-08,-0.0176871306119723,0.019865618200184714
2024-01-09,0.0105775840049726,0.008932643906299373
2024-01-10,-0.0055587338924432,0.004212602860601911
2024-01-11,-0.075814646870802,0.006976627527898705
2024-01-12,-0.0002516769882185,-0.009474482513169225
2024-01-13,-0.0244177193838242,-0.0036416472780366445
2024-01-14,0.0171235190790146,0.00010003190509873387
2024-01-15,0.0151246009395882,0.0006969775283742864
2024-01-16,-0.0095537826722856,0.004463001779915806
2024-01-17,-0.0346397256326677,0.00047168490377202596
2024-01-18,0.0086362064423022,-0.0012204381440738031
2024-01-19,0.0011336255217606,0.0036458630994728445
2024-01-20,-0.0028752933279206,0.0034224316944502864
2024-01-21,-0.0490643746672181,0.003926349758821809
2024-01-22,0.0085600134310392,-0.015838259260638178
2024-01-23,0.0058105217009309,-0.0022084026192946507
2024-01-24,-0.0035747525934159,-0.0009310199591709577
2024-01-25,0.0471545932209109,-0.01758310790952261
2024-01-26,0.0072502697074174,0.004926402365872544
2024-01-27,-0.00200524282617,0.003985556583817162
2024-01-28,0.0297998013588187,0.00046156431225942646
2024-01-29,-0.007753530092744,0.0019351046226097545
2024-01-30,-0.008614235820219,0.0001837740789456152
2024-01-31,0.0115814418427713,-0.004454507238251438
2024-02-01,0.0025556346111748,-0.0015923332657675868
2024-02-02,-0.0044831659668692,0.0007953036561108579
2024-02-03,-0.0095056194721141,-0.0011348052945412941
2024-02-04,0.0017632602500394,-0.0005425159888745473
2024-02-05,0.0099863386864791,0.0012715264002343995
2024-02-06,0.0286308500811809,-0.0009377330708083254
2024-02-07,0.0221882487848668,0.00087255595498958
2024-02-08,0.0407410374279104,-0.003603624361273996
2024-02-09,0.0132368016624795,-0.0034243765032044397
2024-02-10,0.0109404783388815,0.0010813339949849862
2024-02-11,0.0344619935076904,-0.019500638106430945
2024-02-12,-0.0043192339224062,-0.015693168784770225
2024-02-13,0.0419009169499291,-0.02150883521481277
2024-02-14,0.0021583350882306,0.008930726876625227
2024-02-15,0.0042675126182003,-0.004646110601805956
2024-02-16,-0.0095323062691773,-0.0304865218677036
2024-02-17,0.0088951631921632,-0.0075592934895912485
2024-02-18,-0.0065883646202773,-0.008258143151079627
2024-02-19,0.0097670688329889,-0.0008745063514073557
2024-02-20,-0.0085243641205989,-0.030815333667735968
2024-02-21,-0.0103050826511981,-0.0009509610564923234
2024-02-22,-0.0111689648747954,-0.0062235590435483655
2024-02-23,0.0165409048276792,-0.008231001637930842
2024-02-24,0.0031439452297428,0.0023886467654213018
2024-02-25,0.0539143528448111,0.0034568503578019357
2024-02-26,0.0470076269538002,0.008738110910090802
2024-02-27,0.0949353199412474,-0.011964622326887317
2024-02-28,-0.0209008984686548,0.04124089142277251
2024-02-29,0.0202987390010944,0.032606853880081624
2024-03-01,-0.0065788115486197,0.023334598530986576
2024-03-02,0.0183383238953576,0.011357089292301193
2024-03-03,0.0817359164921911,0.008278800210158577
2024-03-04,-0.0662840245576039,0.038891400327425704
2024-03-05,0.036137337494942,-0.006210430758588559
2024-03-06,0.0123841969275335,-0.0025259217671380106
2024-03-07,0.0205394012137098,0.007029702806130839
2024-03-08,0.0029105240064184,0.017388268639915456
2024-03-09,0.0076045948285881,0.01167737236841943
2024-03-10,0.0449743070742958,0.011258500608292315
2024-03-11,-0.0089099054795025,0.006228162743149163
2024-03-12,0.0224144102395678,0.0020037545368339765
2024-03-13,-0.0230819028918976,0.008704454686114978
2024-03-14,-0.0279119802196445,-0.0011599474062579807
2024-03-15,-0.058911152052589,-0.012876975059170731
2024-03-16,0.0470872279639511,-0.015080878879100796
2024-03-17,-0.0123120859035869,0.005154816163462253
2024-03-18,-0.0834335698143234,-0.0010928764670603802
2024-03-19,0.0969250463889783,-0.0347711220832129
2024-03-20,-0.035667063539995,0.0262360255992002
